集計年,都道府県CD,都道府県名,産業大分類CD,産業大分類名,業種中分類CD,業種中分類名,企業単位_従業者数（人）
2009,05,秋田県,E,製造業,13,家具・装備品製造業,2077
2009,05,秋田県,E,製造業,14,パルプ・紙・紙加工品製造業,542
2009,05,秋田県,E,製造業,15,印刷・同関連業,1591
2009,05,秋田県,E,製造業,16,化学工業,658
2009,05,秋田県,E,製造業,17,石油製品・石炭製品製造業,96
2009,05,秋田県,E,製造業,18,プラスチック製品製造業（別掲を除く）,692
2009,05,秋田県,E,製造業,19,ゴム製品製造業,753
2009,05,秋田県,E,製造業,20,なめし革・同製品・毛皮製造業,1013
2009,05,秋田県,E,製造業,21,窯業・土石製品製造業,1663
2009,05,秋田県,E,製造業,22,鉄鋼業,793
2009,05,秋田県,E,製造業,23,非鉄金属製造業,832
2009,05,秋田県,E,製造業,24,金属製品製造業,3354
2009,05,秋田県,E,製造業,25,はん用機械器具製造業,1482
2009,05,秋田県,E,製造業,26,生産用機械器具製造業,3289
2009,05,秋田県,E,製造業,27,業務用機械器具製造業,579
2009,05,秋田県,E,製造業,28,電子部品・デバイス・電子回路製造業,8791
2009,05,秋田県,E,製造業,29,電気機械器具製造業,3084
2009,05,秋田県,E,製造業,30,情報通信機械器具製造業,2159
2009,05,秋田県,E,製造業,31,輸送用機械器具製造業,675
2009,05,秋田県,E,製造業,32,その他の製造業,1364
2009,05,秋田県,F,電気・ガス・熱供給・水道業,33,電気業,30
2009,05,秋田県,F,電気・ガス・熱供給・水道業,34,ガス業,28
2009,05,秋田県,F,電気・ガス・熱供給・水道業,35,熱供給業,0
2009,05,秋田県,F,電気・ガス・熱供給・水道業,36,水道業,123
2009,05,秋田県,G,情報通信業,37,通信業,50
2009,05,秋田県,G,情報通信業,38,放送業,482
2009,05,秋田県,G,情報通信業,39,情報サービス業,1394
2009,05,秋田県,G,情報通信業,40,インターネット附随サービス業,149
2009,05,秋田県,G,情報通信業,41,映像・音声・文字情報制作業,843
2009,05,秋田県,H,運輸業，郵便業,42,鉄道業,141
2009,05,秋田県,H,運輸業，郵便業,43,道路旅客運送業,4648
2009,05,秋田県,H,運輸業，郵便業,44,道路貨物運送業,6919
2009,05,秋田県,H,運輸業，郵便業,45,水運業,6
2009,05,秋田県,H,運輸業，郵便業,46,航空運輸業,0
2009,05,秋田県,H,運輸業，郵便業,47,倉庫業,138
2009,05,秋田県,H,運輸業，郵便業,48,運輸に附帯するサービス業,563
2009,05,秋田県,H,運輸業，郵便業,49,郵便業（信書便事業を含む）,0
2009,05,秋田県,I,卸売業，小売業,50,各種商品卸売業,20
2009,05,秋田県,I,卸売業，小売業,51,繊維・衣服等卸売業,317
2009,05,秋田県,I,卸売業，小売業,52,飲食料品卸売業,5408
2009,05,秋田県,I,卸売業，小売業,53,建築材料，鉱物・金属材料等卸売業,3957
2009,05,秋田県,I,卸売業，小売業,54,機械器具卸売業,3390
2009,05,秋田県,I,卸売業，小売業,55,その他の卸売業,2518
2009,05,秋田県,I,卸売業，小売業,56,各種商品小売業,821
2009,05,秋田県,I,卸売業，小売業,57,織物・衣服・身の回り品小売業,3990
2009,05,秋田県,I,卸売業，小売業,58,飲食料品小売業,31102
2009,05,秋田県,I,卸売業，小売業,59,機械器具小売業,8461
2009,05,秋田県,I,卸売業，小売業,60,その他の小売業,20651
2009,05,秋田県,I,卸売業，小売業,61,無店舗小売業,325
2009,05,秋田県,J,金融業，保険業,62,銀行業,3513
2009,05,秋田県,J,金融業，保険業,63,協同組織金融業,572
2009,05,秋田県,J,金融業，保険業,64,貸金業，クレジットカード業等非預金信用機関,186
2009,05,秋田県,J,金融業，保険業,65,金融商品取引業，商品先物取引業,6
2009,05,秋田県,J,金融業，保険業,66,補助的金融業等,120
2009,05,秋田県,J,金融業，保険業,67,保険業（保険媒介代理業，保険サービス業を含む）,1636
2009,05,秋田県,K,不動産業，物品賃貸業,68,不動産取引業,1082
2009,05,秋田県,K,不動産業，物品賃貸業,69,不動産賃貸業・管理業,3248
2009,05,秋田県,K,不動産業，物品賃貸業,70,物品賃貸業,1443
2009,05,秋田県,L,学術研究，専門・技術サービス業,71,学術・開発研究機関,36
2009,05,秋田県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,2599
2009,05,秋田県,L,学術研究，専門・技術サービス業,73,広告業,571
2009,05,秋田県,L,学術研究，専門・技術サービス業,74,技術サービス業（他に分類されないもの）,3700
2009,05,秋田県,M,宿泊業，飲食サービス業,75,宿泊業,7338
2009,05,秋田県,M,宿泊業，飲食サービス業,76,飲食店,18668
2009,05,秋田県,M,宿泊業，飲食サービス業,77,持ち帰り・配達飲食サービス業,1732
2009,05,秋田県,N,生活関連サービス業，娯楽業,78,洗濯・理容・美容・浴場業,11454
2009,05,秋田県,N,生活関連サービス業，娯楽業,79,その他の生活関連サービス業,3262
2009,05,秋田県,N,生活関連サービス業，娯楽業,80,娯楽業,4357
2009,05,秋田県,O,教育，学習支援業,81,学校教育,5245
2009,05,秋田県,O,教育，学習支援業,82,その他の教育，学習支援業,2720
2009,05,秋田県,P,医療，福祉,83,医療業,24109
2009,05,秋田県,P,医療，福祉,84,保健衛生,462
2009,05,秋田県,P,医療，福祉,85,社会保険・社会福祉・介護事業,22236
2009,05,秋田県,Q,複合サービス事業,86,郵便局,302
2009,05,秋田県,Q,複合サービス事業,87,協同組合（他に分類されないもの）,4837
2009,05,秋田県,R,サービス業（他に分類されないもの）,88,廃棄物処理業,2809
2009,05,秋田県,R,サービス業（他に分類されないもの）,89,自動車整備業,2860
2009,05,秋田県,R,サービス業（他に分類されないもの）,90,機械等修理業（別掲を除く）,850
2009,05,秋田県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,959
2009,05,秋田県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,9062
2009,05,秋田県,R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,1723
2009,05,秋田県,R,サービス業（他に分類されないもの）,94,宗教,2374
2009,05,秋田県,R,サービス業（他に分類されないもの）,95,その他のサービス業,212
2009,06,山形県,A,農業，林業,01,農業,3961
2009,06,山形県,A,農業，林業,02,林業,1051
2009,06,山形県,B,漁業,03,漁業（水産養殖業を除く）,100
2009,06,山形県,B,漁業,04,水産養殖業,173
2009,06,山形県,C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,408
2009,06,山形県,D,建設業,06,総合工事業,23244
2009,06,山形県,D,建設業,07,職別工事業(設備工事業を除く),11808
2009,06,山形県,D,建設業,08,設備工事業,9773
2009,06,山形県,E,製造業,09,食料品製造業,16157
2009,06,山形県,E,製造業,10,飲料・たばこ・飼料製造業,1815
2009,06,山形県,E,製造業,11,繊維工業,8317
2009,06,山形県,E,製造業,12,木材・木製品製造業（家具を除く）,1416
2009,06,山形県,E,製造業,13,家具・装備品製造業,3000
2009,06,山形県,E,製造業,14,パルプ・紙・紙加工品製造業,910
2009,06,山形県,E,製造業,15,印刷・同関連業,2963
2009,06,山形県,E,製造業,16,化学工業,2130
2009,06,山形県,E,製造業,17,石油製品・石炭製品製造業,64
2009,06,山形県,E,製造業,18,プラスチック製品製造業（別掲を除く）,2271
2009,06,山形県,E,製造業,19,ゴム製品製造業,161
2009,06,山形県,E,製造業,20,なめし革・同製品・毛皮製造業,935
2009,06,山形県,E,製造業,21,窯業・土石製品製造業,3232
2009,06,山形県,E,製造業,22,鉄鋼業,671
2009,06,山形県,E,製造業,23,非鉄金属製造業,1423
2009,06,山形県,E,製造業,24,金属製品製造業,4981
2009,06,山形県,E,製造業,25,はん用機械器具製造業,2886
2009,06,山形県,E,製造業,26,生産用機械器具製造業,8531
2009,06,山形県,E,製造業,27,業務用機械器具製造業,1981
2009,06,山形県,E,製造業,28,電子部品・デバイス・電子回路製造業,12272
2009,06,山形県,E,製造業,29,電気機械器具製造業,5519
2009,06,山形県,E,製造業,30,情報通信機械器具製造業,6175
2009,06,山形県,E,製造業,31,輸送用機械器具製造業,4321
2009,06,山形県,E,製造業,32,その他の製造業,1496
2009,06,山形県,F,電気・ガス・熱供給・水道業,33,電気業,142
2009,06,山形県,F,電気・ガス・熱供給・水道業,34,ガス業,260
2009,06,山形県,F,電気・ガス・熱供給・水道業,35,熱供給業,10
2009,06,山形県,F,電気・ガス・熱供給・水道業,36,水道業,215
2009,06,山形県,G,情報通信業,37,通信業,283
2009,06,山形県,G,情報通信業,38,放送業,925
2009,06,山形県,G,情報通信業,39,情報サービス業,1831
2009,06,山形県,G,情報通信業,40,インターネット附随サービス業,123
2009,06,山形県,G,情報通信業,41,映像・音声・文字情報制作業,786
2009,06,山形県,H,運輸業，郵便業,42,鉄道業,170
2009,06,山形県,H,運輸業，郵便業,43,道路旅客運送業,3699
2009,06,山形県,H,運輸業，郵便業,44,道路貨物運送業,14888
2009,06,山形県,H,運輸業，郵便業,45,水運業,100
2009,06,山形県,H,運輸業，郵便業,46,航空運輸業,0
2009,06,山形県,H,運輸業，郵便業,47,倉庫業,256
2009,06,山形県,H,運輸業，郵便業,48,運輸に附帯するサービス業,310
2009,06,山形県,H,運輸業，郵便業,49,郵便業（信書便事業を含む）,5
2009,06,山形県,I,卸売業，小売業,50,各種商品卸売業,3
2009,06,山形県,I,卸売業，小売業,51,繊維・衣服等卸売業,774
2009,06,山形県,I,卸売業，小売業,52,飲食料品卸売業,6394
2009,06,山形県,I,卸売業，小売業,53,建築材料，鉱物・金属材料等卸売業,4695
2009,06,山形県,I,卸売業，小売業,54,機械器具卸売業,6739
2009,06,山形県,I,卸売業，小売業,55,その他の卸売業,3749
2009,06,山形県,I,卸売業，小売業,56,各種商品小売業,234
2009,06,山形県,I,卸売業，小売業,57,織物・衣服・身の回り品小売業,3640
2009,06,山形県,I,卸売業，小売業,58,飲食料品小売業,27977
2009,06,山形県,I,卸売業，小売業,59,機械器具小売業,10109
2009,06,山形県,I,卸売業，小売業,60,その他の小売業,22396
2009,06,山形県,I,卸売業，小売業,61,無店舗小売業,637
2009,06,山形県,J,金融業，保険業,62,銀行業,5355
2009,06,山形県,J,金融業，保険業,63,協同組織金融業,1227
2009,06,山形県,J,金融業，保険業,64,貸金業，クレジットカード業等非預金信用機関,214
2009,06,山形県,J,金融業，保険業,65,金融商品取引業，商品先物取引業,133
2009,06,山形県,J,金融業，保険業,66,補助的金融業等,118
2009,06,山形県,J,金融業，保険業,67,保険業（保険媒介代理業，保険サービス業を含む）,1637
2009,06,山形県,K,不動産業，物品賃貸業,68,不動産取引業,1188
2009,06,山形県,K,不動産業，物品賃貸業,69,不動産賃貸業・管理業,4630
2009,06,山形県,K,不動産業，物品賃貸業,70,物品賃貸業,1474
2009,06,山形県,L,学術研究，専門・技術サービス業,71,学術・開発研究機関,193
2009,06,山形県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,3126
2009,06,山形県,L,学術研究，専門・技術サービス業,73,広告業,331
2009,06,山形県,L,学術研究，専門・技術サービス業,74,技術サービス業（他に分類されないもの）,4058
2009,06,山形県,M,宿泊業，飲食サービス業,75,宿泊業,9861
2009,06,山形県,M,宿泊業，飲食サービス業,76,飲食店,22427
2009,06,山形県,M,宿泊業，飲食サービス業,77,持ち帰り・配達飲食サービス業,1336
2009,06,山形県,N,生活関連サービス業，娯楽業,78,洗濯・理容・美容・浴場業,11760
2009,06,山形県,N,生活関連サービス業，娯楽業,79,その他の生活関連サービス業,5548
2009,06,山形県,N,生活関連サービス業，娯楽業,80,娯楽業,3726
2009,06,山形県,O,教育，学習支援業,81,学校教育,6262
2009,06,山形県,O,教育，学習支援業,82,その他の教育，学習支援業,4383
2009,06,山形県,P,医療，福祉,83,医療業,20077
2009,06,山形県,P,医療，福祉,84,保健衛生,30
2009,06,山形県,P,医療，福祉,85,社会保険・社会福祉・介護事業,20947
2009,06,山形県,Q,複合サービス事業,86,郵便局,259
2009,06,山形県,Q,複合サービス事業,87,協同組合（他に分類されないもの）,6239
2009,06,山形県,R,サービス業（他に分類されないもの）,88,廃棄物処理業,3202
2009,06,山形県,R,サービス業（他に分類されないもの）,89,自動車整備業,2584
2009,06,山形県,R,サービス業（他に分類されないもの）,90,機械等修理業（別掲を除く）,687
2009,06,山形県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,1512
2009,06,山形県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,8922
2009,06,山形県,R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,2958
2009,06,山形県,R,サービス業（他に分類されないもの）,94,宗教,3346
2009,06,山形県,R,サービス業（他に分類されないもの）,95,その他のサービス業,215
2009,07,福島県,A,農業，林業,01,農業,6580
2009,07,福島県,A,農業，林業,02,林業,1818
2009,07,福島県,B,漁業,03,漁業（水産養殖業を除く）,453
2009,07,福島県,B,漁業,04,水産養殖業,344
2009,07,福島県,C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,736
2009,07,福島県,D,建設業,06,総合工事業,34640
2009,07,福島県,D,建設業,07,職別工事業(設備工事業を除く),20025
